"Gene"	"FC"	"FDR"	"pct.exp"
"52"	"HIPK2"	-0.392001776191863	2.49238775602425e-11	29.0458091618324
"53"	"HS6ST3"	-0.322727430719393	2.22336837621688e-30	96.7993598719744
"54"	"IQCJ-SCHIP1"	-0.496591820147977	1.98737317064126e-15	62.8125625125025
"55"	"KCNC2"	-0.317642806066809	4.86453894951095e-07	77.8155631126225
"56"	"KCNT2"	0.566475245854675	3.99415895029521e-14	51.0902180436087
"57"	"KIAA1217"	-0.313237616374511	1.51637601546989e-08	67.0734146829366
"58"	"KSR1"	0.306876269422739	1.41514338923576e-06	46.9493898779756
"59"	"LDB2"	0.333998615289843	1.55701508374949e-06	78.6157231446289
"60"	"LINGO1"	-0.333484035147396	1.5063638437441e-09	26.4052810562112
"61"	"LRRC4C"	-0.312833707271057	8.33749192532699e-14	88.0776155231046
"62"	"LRRTM4"	-0.417763731129525	2.02109117148713e-58	98.6997399479896
"63"	"LYPD6B"	0.402216734257286	3.78285381349786e-08	54.2108421684337
"64"	"MAGI1"	-0.349814900584461	1.36191945794813e-15	81.3962792558512
"65"	"MAN2A1"	-0.424169995248178	3.43373151026634e-21	32.626525305061
"66"	"MARCH1"	-0.982891932265288	1.51077606665556e-71	65.3930786157231
"67"	"MBP"	-0.532797981101966	1.08173858706572e-28	55.0910182036407
"68"	"MIPEP"	-0.348843747339345	1.16422648165021e-09	59.7719543908782
"69"	"MMD2"	0.458130199628328	9.52762061153701e-22	41.128225645129
"70"	"MYO16"	-0.602039358150666	1.80309050695937e-19	47.4094818963793
"71"	"NPAS3"	-0.316732244006125	1.67487539474484e-06	60.9121824364873
"72"	"NRG1"	-0.938021764556905	1.95288282269797e-46	61.0522104420884
"73"	"NRXN3"	0.303915926283056	9.04024978605439e-38	99.5799159831966
"74"	"PCBP3"	0.422496632077042	1.31413893216394e-13	80.6361272254451
"75"	"PCDH7"	-0.852295735272855	6.89081800180076e-53	75.1150230046009
"76"	"PCDH9"	-0.427321958322743	3.02195433481984e-82	99.499899979996
"78"	"PDE4B"	-0.480697374229426	7.91337449304138e-19	75.6351270254051
"79"	"PDZD2"	0.427878792585038	5.32091644854812e-10	66.9533906781356
"80"	"PEX5L"	-0.382797962279433	2.0911522045164e-31	95.3990798159632
"81"	"PHACTR1"	-0.37316974724036	2.44064143178748e-22	90.9781956391278
"83"	"PPM1E"	0.405185470710237	2.04607572380685e-71	99.1398279655931
"84"	"PTPRD"	-1.1025038513755	1.69890362482609e-162	92.5985197039408
"85"	"PTPRG"	-0.434415074829966	1.71425782464582e-16	58.6917383476695
"86"	"PTPRR"	-0.343167124196333	5.62018570761112e-10	38.0476095219044
"87"	"QKI"	-0.844918817419506	2.01445996312473e-64	75.4350870174035
"88"	"RALYL"	-0.508525542759102	8.88156133297353e-16	52.7905581116223
"89"	"RAPGEF5"	-0.388817912019855	6.43681906155271e-14	85.9571914382877
"90"	"RBM26"	-0.300803115864171	5.77226943084598e-06	69.8539707941588
"91"	"RGS6"	0.649886999890889	2.28207229210559e-21	80.3560712142428
"92"	"ROBO2"	-0.45262627300087	3.9249549581548e-19	80.0760152030406
"93"	"SCART1"	0.716670147700643	8.20142724596692e-37	56.3112622524505
"94"	"SDK1"	0.314740807867019	6.67248412956587e-06	56.7113422684537
"95"	"SEMA5A"	0.334356882489587	3.14791186538118e-38	96.879375875175
"96"	"SGCD"	-0.487807631622156	1.61663644745815e-11	61.4922984596919
"97"	"SHISA6"	0.314493569494442	4.21146301784303e-15	90.3180636127225
"98"	"SHTN1"	-0.358780911352356	4.48058765643459e-14	66.5933186637327
"99"	"SIPA1L3"	0.806927051511644	1.76346831896909e-76	89.4178835767153
"100"	"SLC24A3"	0.411352686434761	1.33778024363306e-25	90.4580916183237
"101"	"SLC35F1"	0.350981373782602	1.70577155949503e-08	50.1900380076015
"102"	"SLC35F3"	0.852980735900158	9.39799373107798e-75	89.9779955991198
"103"	"SLC44A1"	-0.409584211485746	1.25589101383515e-12	67.1734346869374
"104"	"SLC47A1"	0.418127132399864	2.94407737426616e-12	69.4738947789558
"105"	"SLC8A1"	-0.323090266872709	1.19070894701128e-07	79.5159031806361
"106"	"SNTG1"	0.549883136185671	1.42073458768993e-38	90.0380076015203
"107"	"SORBS2"	-0.441502343303991	1.21768368275209e-22	78.0556111222244
"108"	"SORCS3"	-0.405346708720671	1.60822515890182e-11	51.25025005001
"109"	"SPHKAP"	0.419489871865279	8.20019668598238e-28	89.0578115623125
"111"	"STXBP5L"	0.460311033499925	1.28547006848415e-91	99.1398279655931
"112"	"SYNJ2"	-0.306233403645492	6.06124025015753e-09	26.6853370674135
"113"	"TANC1"	0.304511408441899	2.40103017075649e-05	63.9527905581116
"114"	"TENM2"	-0.449326891495482	8.37865427250253e-52	98.6397279455891
"115"	"TENM3"	-1.12516765810544	6.75034664426316e-107	45.6891378275655
"116"	"THSD7A"	0.426134261100027	2.84830298644511e-09	64.7729545909182
"117"	"TMEFF2"	-0.403185808504887	2.70007449008928e-17	86.377275455091
"118"	"TMEM132D"	-0.309208876074279	1.21750070812804e-07	51.0702140428086
"119"	"TMEM144"	-0.352356503739741	4.65166738536894e-29	27.0454090818164
"120"	"TMEM165"	-0.347774899179806	3.44415815583773e-13	35.2870574114823
"121"	"TMTC2"	-0.412254466264879	3.96000438281503e-30	26.8053610722144
"122"	"TNNT2"	0.428441473595409	1.25839929748759e-26	39.6679335867173
"123"	"TRPM3"	-0.360101906390728	4.46569294035138e-15	93.0186037207442
"124"	"TTLL7"	-0.312885318495786	2.03686766844865e-09	71.6343268653731
"125"	"UBE2E3"	-0.323137359575939	3.39569730346345e-06	63.9927985597119
"126"	"UNC13C"	0.755427890546135	7.64047445174705e-22	67.253450690138
"127"	"UNC5C"	-0.44053779790232	8.71586178720578e-15	53.1506301260252
"128"	"WBSCR17"	0.407259019100899	1.67607533790998e-41	95.619123824765
"129"	"ZFYVE28"	0.376432282693187	7.82106931596168e-10	57.2114422884577
