"Gene"	"FC"	"FDR"	"pct.exp"
"48"	"CDK5RAP3"	0.310205337670212	0.000178296125110705	38.3470550981634
"49"	"CHCHD6"	0.439915806134519	6.12212386656241e-09	59.6263457884737
"50"	"CHN1"	0.311292134203222	2.24184626807928e-06	85.940468651045
"51"	"CHST15"	0.330884061820661	2.98167205222014e-05	60.5446485117163
"52"	"CLMP"	0.645735113698707	3.43066094351501e-29	91.735275490817
"53"	"CLSTN1"	0.303718509845199	0.000651403990446203	65.8961367954402
"54"	"CLTA"	-0.301178403080308	1.29478639748828e-06	32.7105763141229
"55"	"CNTN5"	-0.469627036435463	3.0895128964927e-13	57.4730842305257
"56"	"CNTNAP3B"	0.549703429535365	4.65653942237086e-13	72.957568081064
"57"	"COL24A1"	0.467831150163139	5.9077286334683e-12	85.3388220392654
"58"	"COL25A1"	0.333578745814018	5.58806644060695e-05	50.8866371120963
"59"	"COL4A1"	-0.383358806568532	1.57434227764669e-08	46.3901203293224
"60"	"COL5A2"	0.922242884819084	2.08907562382265e-30	84.6738442051932
"62"	"CPD"	-0.324693668700455	4.80985343563454e-08	36.4154528182394
"63"	"CPNE4"	0.468540464503903	9.43075639312192e-08	59.7530082330589
"64"	"CRY2"	0.300239945808848	0.000492705032447873	63.4262191260291
"65"	"CSRNP3"	0.301224007527334	8.99070790484625e-06	90.025332488917
"66"	"CTNNA3"	-0.501370432676273	1.73512196316414e-09	59.3413552881571
"67"	"CYFIP2"	0.342569979456192	1.61477960142336e-05	67.0044331855605
"68"	"DAB1"	0.348854236177409	2.91906468353036e-21	98.1633945535149
"69"	"DGKH"	0.43222761153295	5.66264307427817e-07	76.2824572514249
"70"	"DGKI"	0.425303206276145	9.02544936284327e-23	94.8068397720076
"71"	"DNM3"	-0.388716827250952	2.45695156996319e-10	78.0873970867638
"72"	"DPP10"	-0.378345599579811	3.75656950990708e-10	88.5687143761875
"73"	"DSCAML1"	0.355854593854458	7.38957915794539e-10	86.7954401519949
"74"	"DYNLL1"	0.326663536407496	0.000326980975265056	46.2001266624446
"75"	"ELAVL4"	-0.422917415420314	5.88986024809327e-11	33.0588980367321
"76"	"ELL2"	-0.605496521151117	3.88725502111094e-19	48.923369221026
"77"	"ELMO1"	-0.471755002393074	1.22088689486035e-12	73.3058898036732
"78"	"EML4"	-0.543657671922339	3.22749326162851e-23	45.3768207726409
"79"	"EPB41L4A"	0.777965870106245	8.32885930394406e-26	59.119696010133
"80"	"EPHA5"	0.399144517157319	5.4018327450698e-11	87.6820772640912
"81"	"EPHA7"	0.38859843560011	2.53131893655409e-08	65.8644711842939
"82"	"ERBB4"	-0.421637560880683	1.33009157049595e-10	51.4882837238759
"84"	"FAM19A5"	0.418635151721112	5.24478629600425e-10	72.4509183027232
"85"	"FAM49B"	-0.429479753481811	4.43363029846531e-12	72.9259024699177
"86"	"FARP1"	0.494411738673291	2.30135975127883e-13	80.1139962001267
"87"	"FBXO32"	-0.349147769324648	3.093376294472e-08	29.3856871437619
"88"	"FHIT"	-0.356103202636093	9.52486020359489e-06	72.7042431918936
"89"	"FILIP1"	-0.359970426093136	2.8562103991565e-13	32.8055731475618
"90"	"FNDC1"	0.377017128533696	2.05678770197503e-08	52.5332488917036
"91"	"FOSL2"	0.350294920077324	2.98934884607907e-05	64.8828372387587
"93"	"FRMD5"	-0.52284883238161	2.02582915928611e-11	52.9449018366055
"94"	"FRYL"	-0.303779425159587	2.02505674866457e-05	48.4167194426852
"95"	"GABRA1"	0.375069262405884	4.27917328494763e-08	47.751741608613
"96"	"GABRB2"	0.513596866860572	5.43146942063354e-15	86.0671310956301
"97"	"GALNT18"	0.435351858239939	3.19421307433791e-16	89.4236858771374
"99"	"GAN"	0.319136923505991	2.54114302477845e-06	31.8239392020266
"100"	"GAREM1"	0.373070389066852	1.99185220315278e-09	87.2704243191894
"101"	"GDA"	0.362357296773361	2.71124648989606e-05	61.1462951234959
"102"	"GLS"	-0.306567651525001	0.000450971076375055	69.5693476884104
"103"	"GMCL1"	0.526125622694729	3.22873684832264e-10	69.6010132995567
"104"	"GNAL"	0.348622302903162	0.000780209491543823	56.8081063964535
"105"	"GNG2"	-0.493545098935083	5.21072487153825e-15	50.6333122229259
"106"	"GNG4"	0.493033236910247	3.45045215558385e-13	29.6706776440785
"107"	"GPC5"	-1.3663554506185	3.15066969810114e-58	54.2115262824573
"108"	"GRAMD1B"	0.340701846050957	2.43663653076581e-06	78.1190626979101
"109"	"GREB1L"	-0.834656463934202	5.70422257512925e-36	48.0367321089297
"110"	"GRIA1"	0.538235534470332	6.58976371391491e-60	99.3983533882204
"111"	"GRID1"	0.329263743673617	1.25932722094509e-10	86.8904369854338
"112"	"GRID2"	-0.325979759220311	1.61477960142336e-05	44.3001899936669
"113"	"GRIK1"	0.317456887575297	0.00137634460747688	57.3464217859405
"114"	"GRIN2B"	0.380344540589387	6.12095678033829e-20	95.6618112729576
"115"	"GRM1"	-0.354653736943711	3.34488237642045e-11	57.9480683977201
"116"	"GUCY1A2"	0.484623896889248	1.01834477258951e-09	68.1443951868271
"117"	"HDAC4"	0.420538131532038	9.25428510928972e-12	68.3977200759975
"118"	"HDAC9"	-0.425656627750137	2.09205194350557e-12	39.2020265991134
"119"	"HECW1"	-0.432557424068707	4.53206577508423e-10	44.3635212159595
"120"	"HTR4"	0.345179149728391	3.47502524268079e-05	70.3609879670678
"121"	"HUNK"	0.60561127892598	8.19942583193e-14	70.0126662444585
"122"	"ICA1L"	0.327320716095645	0.000163269016001758	64.2811906269791
"123"	"IGSF21"	0.371684195793751	1.11038881812598e-05	54.401519949335
"124"	"IL12RB2"	-0.361316933966231	3.15440833660126e-05	54.4331855604813
"125"	"IQCJ-SCHIP1"	-0.515915541561605	3.37249726764099e-27	97.3084230525649
"126"	"ITGA8"	0.861059531688809	1.94231893293372e-35	76.9791006966434
"127"	"ITGA9"	0.416814844753538	1.30072313331574e-11	81.0322989233692
"128"	"ITPR1"	0.523233855611936	2.51647034753819e-16	84.0405319822673
"129"	"JDP2"	0.34997537366469	6.3818049094626e-08	29.82900569981
"130"	"JMJD1C"	0.329330907700446	2.02310107341744e-12	96.0734642178594
"131"	"KALRN"	0.470954466140583	4.29380614220253e-40	97.3717542748575
"132"	"KAZN"	-0.507130906251353	1.85904795389837e-13	83.8505383153895
"133"	"KCND2"	0.431029125257087	1.58401818178456e-18	93.7302089930336
"134"	"KCNJ6"	0.407753150441436	2.38531853566562e-09	79.4490183660545
"135"	"KIAA0319"	0.351698554261814	5.18780717351675e-05	61.589613679544
"136"	"KIAA0368"	0.531356328932638	6.98148374372135e-15	86.2254591513616
"137"	"KIAA1211"	0.376709464781664	3.22919679852771e-06	56.3647878404053
"138"	"KIAA1211L"	0.376345584195499	3.12449629636244e-11	86.478784040532
"139"	"KIAA1217"	0.372255720295906	1.30515313409495e-16	94.9335022165928
"140"	"KIAA1671"	0.392951811249728	1.42254027376703e-06	47.3084230525649
"141"	"KIRREL3"	-0.615022044690518	1.44765419772102e-30	86.7004433185561
"142"	"LDB2"	0.527759058187384	3.73041763782756e-27	94.6168461051298
"143"	"LGI1"	-0.32748129400901	8.89331136617672e-07	29.7023432552248
"144"	"LINGO2"	-0.43535986875155	5.39017573615367e-15	27.9607346421786
"145"	"LMO4"	0.465672621054856	1.16864281993854e-10	77.359088030399
"147"	"LPP"	0.386777121363561	4.05870659964212e-06	71.9442685243825
"148"	"LRRC4C"	-0.470355806432114	1.02501204352984e-12	89.0120329322356
"149"	"LRRC7"	0.37050469561701	1.39639244196968e-26	98.4483850538315
"150"	"LSAMP"	0.368913158700507	2.01618079713508e-35	99.9050031665611
"151"	"LUZP2"	0.405259826345778	4.73869014867918e-07	82.6789107029766
"152"	"MAN1A2"	0.378525380754958	2.53716005538323e-07	66.5927802406586
"153"	"MAP2K1"	0.354910261810407	3.74043522373664e-05	54.939835338822
"154"	"MAPK10"	0.388867798701418	2.15357416467953e-19	98.0050664977834
"155"	"MAPRE2"	-0.323823233645944	1.48350264364204e-06	66.2444585180494
"156"	"MAST4"	-0.314923125435994	1.50335259485204e-05	75.9974667511083
"157"	"MAX"	0.315613201010477	8.04409619846974e-07	39.5503483217226
"158"	"MBNL1"	-0.316630902088818	5.10351117546378e-05	70.0443318556048
"159"	"MBP"	-0.496532192620713	2.94617944704095e-10	65.1361621279291
"160"	"MEGF11"	-0.363794261655464	1.24796124425377e-05	50.8866371120963
"161"	"MEIS2"	-0.398443441813167	1.000080486482e-08	32.837238758708
"162"	"MFHAS1"	0.301929063615997	0.000644376039776194	41.2602913236225
"163"	"MGAT4C"	0.656588249166188	1.70850199659959e-14	66.7194426852438
"164"	"MTMR7"	-0.334115106744691	5.24478629600425e-10	33.0905636478784
"165"	"MYH10"	0.341175311401156	3.22919679852771e-06	80.1139962001267
"166"	"MYO1D"	-0.4413519044143	8.03268388735218e-13	45.4718176060798
"167"	"NCALD"	0.583999022588133	1.67823379813806e-17	53.7998733375554
"168"	"NCAM1"	-0.386554313094704	7.38925998578887e-08	83.9772007599747
"169"	"NCK2"	0.624158761656309	7.95727332061161e-22	53.9582013932869
"170"	"NCKAP5"	-0.653220721894432	1.93879546246635e-21	39.9303356554782
"171"	"NDUFA4"	0.389609073906045	0.00015544216836359	32.7422419252692
"172"	"NECAB1"	-0.438783849727469	9.43766494427082e-08	48.1317289423686
"173"	"NECTIN1"	0.382932551291952	6.5020487137761e-07	41.0069664344522
"174"	"NEDD4L"	0.344961662258389	9.80500896347276e-13	94.1735275490817
"175"	"NEFM"	0.422437077342577	1.04121644981598e-09	67.0994300189994
"176"	"NEK10"	0.519022181355608	4.76268975675447e-21	84.0405319822673
"177"	"NETO2"	0.499650231895445	6.78246393958337e-09	66.9094363521216
"178"	"NFIX"	0.366989011575065	1.43890495222517e-07	68.7143761874604
"179"	"NPAS4"	0.320817763860493	0.000248177775246991	72.9892336922103
"180"	"NPTX2"	-0.327474799946135	0.000102892098603723	39.8353388220393
"181"	"NR3C2"	0.348525601751991	2.00312056114684e-08	86.7004433185561
"182"	"NR4A2"	0.319040457169931	0.000238039796754997	57.0930968967701
"183"	"NR4A3"	0.33187456138007	3.23136608247875e-05	78.1190626979101
"184"	"NREP"	0.659955927710014	1.8347482410811e-20	54.3381887270424
"185"	"NRG1"	-1.04581467636101	1.15386701405404e-45	72.6725775807473
"186"	"NRXN3"	-1.31275549621475	2.22127776635241e-38	73.8125395820139
"187"	"NSUN6"	-0.368244313073575	7.92333833921716e-11	38.1253958201393
"188"	"NTM"	-0.700095254534536	2.8201380709403e-26	80.5573147561748
"189"	"NTN1"	0.45399535025209	1.32999710522419e-10	33.0588980367321
"190"	"PARD3"	-0.318821812229647	2.43933941751455e-09	28.0557314756175
"191"	"PATJ"	-0.378477637566133	4.14558530166455e-08	39.1070297656745
"192"	"PCDH15"	-0.436772206434245	4.97356195824442e-17	93.9202026599113
"193"	"PCDH7"	-0.510920420419197	6.76267343023614e-17	88.1253958201393
"194"	"PCDH9"	-0.617126310436168	3.43066094351501e-29	99.0183660544648
"195"	"PCSK2"	-0.318702762142445	8.34418977998217e-07	79.3856871437619
"196"	"PDE10A"	0.890646537158088	5.20847842497231e-32	74.2558581380621
"197"	"PDE4D"	0.406307434251604	8.39663722233439e-21	97.1817606079797
"198"	"PELI1"	0.349351341366931	8.26353433443627e-05	69.0310322989234
"200"	"PHLPP1"	-0.336768437659826	2.36394014852841e-06	56.649778340722
"201"	"PID1"	0.417271009352696	1.16872516472619e-06	71.9126029132362
"202"	"PKP2"	0.397778882093188	3.41570275658137e-06	60.4496516782774
"203"	"PLXDC2"	0.439022182394923	4.22859161308212e-17	93.3185560481317
"204"	"PNO1"	0.572102884048401	1.08715436375858e-12	65.1994933502217
"205"	"PPFIBP1"	0.399074404448476	1.973701553152e-07	86.1937935402153
"206"	"PPM1E"	0.58790979705616	7.83643234875683e-62	98.385053831539
"207"	"PPM1L"	-0.316228303637614	2.2361548223925e-09	47.6250791640279
"208"	"PPP2R2B"	-0.339967126048375	1.22088689486035e-12	95.6618112729576
"209"	"PPP2R5C"	0.391722549876901	2.98796662835076e-08	69.2526915769474
"210"	"PRICKLE1"	-0.443340171401023	9.5259832404722e-09	59.3730208993034
"211"	"PRICKLE2"	0.385757263650618	1.17610417403242e-11	90.2153261557948
"212"	"PRUNE2"	-0.379900014594562	3.73817152942497e-08	43.7302089930336
"213"	"PTPDC1"	-0.481321777900641	2.30135975127883e-13	29.5756808106396
"214"	"PTPN9"	0.332177560893705	0.000163992265680179	54.3065231158961
"215"	"PTPRD"	-0.537100888242784	6.95341434651338e-39	97.3084230525649
"216"	"PTPRG"	-0.935309831379436	1.80947486780056e-68	88.5687143761875
"217"	"PTPRK"	-0.355824365445899	6.99333547474859e-10	34.547181760608
"218"	"PTPRN2"	0.401916753947337	9.1067466370476e-23	98.1000633312223
"219"	"QKI"	-0.674130830661197	3.88730568893665e-14	70.7409753008233
"220"	"RAB10"	0.317675335114117	0.000177685938538213	52.1215959468018
"221"	"RALGPS2"	0.37296635350469	1.3117123457014e-06	69.7910069664345
"222"	"RAPGEF2"	0.301599237153813	0.000383397212746562	83.0272324255858
"223"	"RBFOX3"	0.31063859564984	3.42877939007113e-07	86.2887903736542
"224"	"RCAN2"	0.340651338282736	4.11099214727748e-06	47.213426219126
"225"	"RCOR1"	0.334462198713344	2.72786791202244e-05	63.2362254591514
"226"	"RGL1"	0.415331843209319	6.37588057227385e-12	89.5503483217226
"228"	"RGS7"	0.526856452892026	2.78802706393628e-47	98.8917036098797
"229"	"RICTOR"	0.364466919366264	1.26720520717519e-05	77.7390753641545
"230"	"RIMBP2"	0.333642223699627	2.01373169201623e-06	81.6022799240025
"231"	"RIMS1"	0.342644840795774	1.00492132983331e-08	88.63204559848
"232"	"RNF220"	-0.374289782210588	1.65107501927353e-06	31.1589613679544
"233"	"ROBO2"	0.3841812066441	1.88336003264951e-14	98.2900569981001
"234"	"RP11-2E17.1"	0.638604745242965	3.06403357541224e-11	79.0056998100063
"235"	"RPS6KA2"	-0.311948267704373	1.04240971590302e-05	33.6288790373654
"236"	"RPS6KC1"	0.466334250160533	1.33785759790843e-15	73.8758708043065
"237"	"RRAS2"	0.490721781938416	2.2361548223925e-09	71.6909436352122
"238"	"RTF1"	0.354362876396049	1.79832217719255e-05	49.4933502216593
"239"	"RTN4"	-0.42434141860595	4.88610360294321e-10	78.0240658644712
"240"	"SEC14L1"	0.611737104779832	3.41961096359415e-16	55.3514882837239
"241"	"SEPT7"	-0.332611459404722	2.56366731829857e-05	54.3698543381887
"243"	"SH3GL2"	-0.312717892855632	1.3825511538047e-08	74.5408486383787
"244"	"SH3RF1"	0.372238687053696	0.000106498671984778	73.3058898036732
"245"	"SHANK1"	0.349593849817894	1.34830887387367e-05	45.6618112729576
"246"	"SHISA6"	0.426269384073936	2.30031650334195e-16	90.7219759341355
"247"	"SHISA9"	-0.647558543151311	4.44001112075695e-22	64.0911969601013
"248"	"SLC24A3"	0.561019663016068	2.62852854357557e-33	96.0417986067131
"249"	"SLC2A3"	0.314283569890131	0.00520391455064344	67.9860671310956
"250"	"SLC35F3"	0.303843107052227	1.07742121935137e-07	89.8353388220393
"251"	"SLC44A1"	-0.60583212655669	1.48723564940291e-16	62.8562381253958
"252"	"SNED1"	-0.538081201372767	6.78391892695139e-15	40.3103229892337
"254"	"SORL1"	0.409236714131144	1.30609350237712e-07	69.4110196326789
"255"	"SORT1"	0.354847524294374	2.67208971456887e-06	75.6174794173528
"256"	"SPOCK1"	-0.512868481109928	5.36847491467657e-12	45.4718176060798
"257"	"SPRED2"	0.510329392591571	1.1069294713873e-08	72.7042431918936
"258"	"SPTAN1"	0.348725920272207	1.16480792335748e-06	80.6523115896137
"259"	"SRGAP2B"	0.309964299466152	0.000375775791054822	69.854338188727
"260"	"SRGAP3"	0.403529820525765	1.16246786445228e-16	91.5452818239392
"261"	"SRSF7"	0.450444183843549	7.77681964738313e-08	65.9594680177327
"262"	"ST18"	-0.356843917303161	3.37812212785825e-08	35.4338188727042
"264"	"STOX2"	-0.322549135674155	1.56826481091697e-05	41.8619379354022
"265"	"STXBP1"	0.378241099060237	1.137868800686e-06	73.3058898036732
"266"	"STXBP5L"	0.619989886289331	1.39239361311563e-66	99.8100063331222
"267"	"SYN2"	-0.340540653628471	1.10636187365981e-07	56.8081063964535
"268"	"SYNDIG1"	-0.507203110449009	2.65699348044346e-14	31.9506016466118
"269"	"SYNE1"	0.337625990619619	5.58315842176207e-13	96.2317922735909
"270"	"TENM2"	-0.301247787247381	7.52498076451096e-11	98.5433818872704
"271"	"TESC"	0.372934330754201	3.07710560446206e-05	50.6966434452185
"273"	"THSD4"	0.933694620439963	7.33784353120749e-40	84.3571880937302
"274"	"THSD7A"	0.420577135841765	6.85038886982602e-07	58.581380620646
"275"	"TMEFF2"	-0.872553621073226	3.81021918245739e-67	40.1519949335022
"276"	"TMEM132D"	-1.09800241788278	5.54253284701291e-52	35.5288157061431
"277"	"TMEM165"	-0.347602615471468	1.21616323427008e-06	47.3717542748575
"278"	"TMEM178A"	0.319413041251345	0.000112905431487916	70.8359721342622
"279"	"TMTC2"	-0.376960135492139	5.82268408299277e-08	37.3654211526283
"280"	"TPM2"	0.370048892838298	1.5577427267677e-06	29.4173527549082
"281"	"TRAF3"	0.412593245321256	1.5163186580234e-06	62.7929069031032
"282"	"TRIM2"	-0.31921728637497	1.37552228193882e-05	80.8739708676378
"283"	"TRIM36"	-0.303309789450565	1.54949703978132e-05	36.1937935402153
"284"	"TSGA10"	0.312675046013527	1.06309518077585e-06	54.401519949335
"285"	"TTC39C"	0.535560149156456	4.08916715292199e-14	79.7973400886637
"286"	"TTLL7"	-0.300336366663401	0.000302971933918964	66.6244458518049
"287"	"TXNRD1"	-0.377766543784427	1.1319467411561e-08	43.3185560481317
"289"	"UPP2"	-0.366046403977301	3.57766274140537e-06	66.2444585180494
"290"	"USP36"	0.340083310779351	3.69255399940707e-05	51.931602279924
"291"	"USP53"	0.353762718155488	0.000327542991231013	70.0759974667511
"292"	"VCL"	-0.534477878223082	3.5112025310036e-20	61.1462951234959
"293"	"VSNL1"	-0.313153146660483	0.000114367229213716	40.025332488917
"294"	"WASL"	0.385506628287745	9.39520469841161e-08	47.8784040531982
"295"	"WBSCR17"	0.511661984024165	4.77378711066686e-33	95.2184927169094
"296"	"WIPF3"	0.551239571751977	1.08511390369802e-15	76.3774540848638
"297"	"XKR6"	0.62325348013059	1.66186596640385e-32	90.4686510449652
"298"	"ZBTB20"	0.516879790240488	3.85117621239139e-26	95.4718176060798
"299"	"ZFYVE28"	0.335486436645464	5.3436439689165e-05	68.3027232425586
"300"	"ZNF331"	0.6642700793965	3.26631422494752e-17	76.0291323622546
"301"	"ZNF385B"	-0.454499468548921	6.08569395438375e-13	36.8904369854338
"302"	"ZNF804A"	0.626723670087818	7.10064300141925e-15	82.7105763141229
"303"	"ZSWIM6"	-0.35387175330476	8.33683068507931e-08	89.2020265991134
